  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   335,   Q-13947,   2022/10/30 11:32:43,           1-03,      11,       -17.263,       -32.118,      -237.171,        -0.177,         19670,       0,    1,       W-50 / GPHSKP_1_3_2 / 208 / 808 /,                             W-50 USGS46,                 H2O, 1667129832.93,         0.245,         0.236,         0.429,         0.183,       131.778,         0.003,         0.005,         2.209,        90.161,        35.040,         1.011,        73.745,         0.935,         0.411,       -0.0000,        0.0000,    0,        41.438,         1,       3,       5,Picarro IAEA,       0,       1
   336,   Q-13947,   2022/10/30 11:41:45,           1-03,      12,       -17.287,       -32.130,      -237.326,        -0.196,         19789,       0,    1,       W-50 / GPHSKP_1_3_2 / 208 / 808 /,                             W-50 USGS46,                 H2O, 1667130379.90,         0.233,         0.238,         0.440,         0.158,       133.968,         0.002,         0.005,         2.162,        90.797,        35.030,         1.034,        74.785,         0.937,         0.456,        0.0000,        0.0000,    0,        41.375,         1,       3,       5,Picarro IAEA,       0,       1
   337,   Q-13948,   2022/10/30 11:50:47,           1-08,       1,       -10.856,       -20.225,      -140.946,        -0.127,         19453,      -1,    1,    W-81930 / GPHSKP_1_8_0 / 208 / 808 /,                                 OH-25 C,                 H2O, 1667130917.36,         0.234,         0.216,         0.346,         0.174,       133.878,         0.001,         0.001,         2.234,        89.068,        33.995,         1.034,        75.086,         0.937,         0.310,        0.0000,        0.0000,    0,        41.375,         1,       8,       6,Picarro IAEA,       0,       1
   338,   Q-13948,   2022/10/30 11:59:49,           1-08,       2,       -10.631,       -19.786,      -134.051,        -0.136,         19619,      -1,    1,    W-81930 / GPHSKP_1_8_0 / 208 / 808 /,                                 OH-25 C,                 H2O, 1667131459.26,         0.243,         0.224,         0.328,         0.170,       132.207,         0.002,         0.000,         2.220,        89.968,        34.375,         1.033,        75.513,         0.937,         0.242,        0.0000,        0.0000,    0,        41.375,         1,       8,       6,Picarro IAEA,       0,       1
   339,   Q-13948,   2022/10/30 12:08:51,           1-08,       3,       -10.561,       -19.654,      -132.304,        -0.136,         19634,      -1,    1,    W-81930 / GPHSKP_1_8_0 / 208 / 808 /,                                 OH-25 C,                 H2O, 1667132001.22,         0.230,         0.230,         0.312,         0.163,       131.494,         0.002,         0.000,         2.204,        89.970,        34.369,         1.045,        76.111,         0.937,         0.388,        0.0000,       -0.0000,    0,        41.375,         1,       8,       6,Picarro IAEA,       0,       1
   340,   Q-13948,   2022/10/30 12:17:52,           1-08,       4,       -10.494,       -19.556,      -131.432,        -0.121,         19677,       0,    1,    W-81930 / GPHSKP_1_8_0 / 208 / 808 /,                                 OH-25 C,                 H2O, 1667132546.68,         0.249,         0.245,         0.349,         0.177,       136.520,         0.002,         0.001,         2.186,        90.296,        34.262,         1.050,        76.303,         0.936,         0.321,        0.0000,        0.0000,    0,        41.438,         1,       8,       6,Picarro IAEA,       0,       1
   341,   Q-13948,   2022/10/30 12:26:55,           1-08,       5,       -10.465,       -19.479,      -130.745,        -0.134,         19594,       0,    1,    W-81930 / GPHSKP_1_8_0 / 208 / 808 /,                                 OH-25 C,                 H2O, 1667133085.31,         0.257,         0.222,         0.345,         0.185,       133.570,         0.002,         0.002,         2.225,        89.749,        34.330,         1.044,        75.875,         0.936,         0.362,        0.0000,        0.0000,    0,        41.438,         1,       8,       6,Picarro IAEA,       0,       1
   342,   Q-13948,   2022/10/30 12:35:56,           1-08,       6,       -10.441,       -19.461,      -130.415,        -0.120,         19661,       0,    1,    W-81930 / GPHSKP_1_8_0 / 208 / 808 /,                                 OH-25 C,                 H2O, 1667133626.96,         0.236,         0.238,         0.373,         0.164,       136.544,         0.002,         0.002,         2.265,        90.147,        34.487,         1.039,        75.763,         0.938,         0.295,        0.0000,       -0.0000,    0,        41.375,         1,       8,       6,Picarro IAEA,       0,       1
   343,   Q-13949,   2022/10/30 12:44:58,           1-09,       1,       -14.383,       -26.721,      -185.492,        -0.187,         19645,      -1,    1,    W-81910 / GPHSKP_1_9_0 / 208 / 808 /,                                 OH-27 A,                 H2O, 1667134168.46,         0.235,         0.240,         0.401,         0.164,       133.411,         0.002,         0.003,         2.226,        90.031,        34.374,         1.051,        75.723,         0.939,         0.401,       -0.0000,        0.0000,    0,        41.312,         1,       9,       6,Picarro IAEA,       0,       1
   344,   Q-13949,   2022/10/30 12:54:00,           1-09,       2,       -14.531,       -27.015,      -189.652,        -0.178,         19694,      -1,    1,    W-81910 / GPHSKP_1_9_0 / 208 / 808 /,                                 OH-27 A,                 H2O, 1667134714.63,         0.236,         0.246,         0.409,         0.156,       134.151,         0.002,         0.004,         2.153,        90.284,        34.808,         1.028,        74.975,         0.938,         0.343,        0.0000,       -0.0000,    0,        41.375,         1,       9,       6,Picarro IAEA,       0,       1
   345,   Q-13949,   2022/10/30 13:03:02,           1-09,       3,       -14.572,       -27.111,      -190.586,        -0.167,         19649,      -1,    1,    W-81910 / GPHSKP_1_9_0 / 208 / 808 /,                                 OH-27 A,                 H2O, 1667135251.62,         0.245,         0.248,         0.398,         0.172,       131.954,         0.003,         0.004,         2.205,        90.074,        34.826,         1.020,        74.186,         0.938,         0.312,       -0.0000,       -0.0000,    0,        41.438,         1,       9,       6,Picarro IAEA,       0,       1
   346,   Q-13949,   2022/10/30 13:12:04,           1-09,       4,       -14.598,       -27.154,      -190.995,        -0.170,         19639,       0,    1,    W-81910 / GPHSKP_1_9_0 / 208 / 808 /,                                 OH-27 A,                 H2O, 1667135794.05,         0.245,         0.239,         0.445,         0.172,       132.920,         0.002,         0.004,         2.229,        89.994,        34.588,         1.039,        74.992,         0.937,         0.429,        0.0000,        0.0000,    0,        41.438,         1,       9,       6,Picarro IAEA,       0,       1
   347,   Q-13949,   2022/10/30 13:21:05,           1-09,       5,       -14.613,       -27.189,      -191.328,        -0.167,         19610,       0,    1,    W-81910 / GPHSKP_1_9_0 / 208 / 808 /,                                 OH-27 A,                 H2O, 1667136340.25,         0.248,         0.243,         0.405,         0.174,       137.067,         0.002,         0.004,         2.189,        89.856,        34.629,         1.026,        74.587,         0.936,         0.347,       -0.0000,       -0.0000,    0,        41.312,         1,       9,       6,Picarro IAEA,       0,       1
   348,   Q-13949,   2022/10/30 13:30:08,           1-09,       6,       -14.602,       -27.176,      -191.542,        -0.162,         19678,       0,    1,    W-81910 / GPHSKP_1_9_0 / 208 / 808 /,                                 OH-27 A,                 H2O, 1667136882.71,         0.265,         0.258,         0.428,         0.186,       136.912,         0.002,         0.004,         2.184,        90.266,        34.675,         1.033,        74.796,         0.936,         0.383,        0.0000,        0.0000,    0,        41.375,         1,       9,       6,Picarro IAEA,       0,       1
   349,   Q-13950,   2022/10/30 13:39:09,           1-10,       1,       -10.715,       -19.924,      -136.301,        -0.147,         19718,      -1,    1,   W-81908 / GPHSKP_1_10_0 / 208 / 808 /,                                 OH-25 A,                 H2O, 1667137420.18,         0.235,         0.239,         0.363,         0.158,       133.373,         0.002,         0.002,         2.211,        90.465,        34.592,         1.041,        75.899,         0.937,         0.287,       -0.0000,       -0.0000,    0,        41.375,         1,      10,       6,Picarro IAEA,       0,       1
   350,   Q-13950,   2022/10/30 13:48:11,           1-10,       2,       -10.519,       -19.599,      -132.012,        -0.124,         19633,      -1,    1,   W-81908 / GPHSKP_1_10_0 / 208 / 808 /,                                 OH-25 A,                 H2O, 1667137961.47,         0.222,         0.222,         0.314,         0.159,       131.314,         0.002,         0.001,         2.205,        90.022,        34.256,         1.049,        76.095,         0.937,         0.329,        0.0000,        0.0000,    0,        41.438,         1,      10,       6,Picarro IAEA,       0,       1
   351,   Q-13950,   2022/10/30 13:57:13,           1-10,       3,       -10.508,       -19.546,      -131.054,        -0.141,         19654,      -1,    1,   W-81908 / GPHSKP_1_10_0 / 208 / 808 /,                                 OH-25 A,                 H2O, 1667138503.00,         0.239,         0.229,         0.371,         0.168,       133.434,         0.002,         0.002,         2.243,        90.073,        34.405,         1.047,        76.192,         0.937,         0.348,       -0.0000,        0.0000,    0,        41.312,         1,      10,       6,Picarro IAEA,       0,       1
   352,   Q-13950,   2022/10/30 14:06:14,           1-10,       4,       -10.485,       -19.497,      -130.553,        -0.144,         19687,       0,    1,   W-81908 / GPHSKP_1_10_0 / 208 / 808 /,                                 OH-25 A,                 H2O, 1667139045.13,         0.250,         0.243,         0.369,         0.169,       132.135,         0.002,         0.001,         2.195,        90.272,        34.329,         1.057,        76.597,         0.935,         0.326,        0.0000,       -0.0000,    0,        41.312,         1,      10,       6,Picarro IAEA,       0,       1
   353,   Q-13950,   2022/10/30 14:15:16,           1-10,       5,       -10.441,       -19.429,      -130.157,        -0.137,         19654,       0,    1,   W-81908 / GPHSKP_1_10_0 / 208 / 808 /,                                 OH-25 A,                 H2O, 1667139590.88,         0.252,         0.234,         0.377,         0.187,       135.933,         0.002,         0.002,         2.182,        90.079,        34.213,         1.059,        76.799,         0.935,         0.397,       -0.0000,        0.0000,    0,        41.375,         1,      10,       6,Picarro IAEA,       0,       1
   354,   Q-13950,   2022/10/30 14:24:18,           1-10,       6,       -10.432,       -19.419,      -129.961,        -0.133,         19624,       0,    1,   W-81908 / GPHSKP_1_10_0 / 208 / 808 /,                                 OH-25 A,                 H2O, 1667140132.29,         0.256,         0.225,         0.362,         0.185,       135.069,         0.002,         0.002,         2.176,        89.908,        34.337,         1.045,        76.141,         0.936,         0.360,        0.0000,        0.0000,    0,        41.438,         1,      10,       6,Picarro IAEA,       0,       1
   355,   Q-13951,   2022/10/30 14:33:20,           1-11,       1,       -10.419,       -19.396,      -129.777,        -0.132,         19626,      -1,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1667140674.17,         0.232,         0.222,         0.363,         0.174,       135.400,         0.002,         0.003,         2.182,        89.975,        34.248,         1.048,        76.111,         0.936,         0.290,       -0.0000,        0.0000,    0,        41.312,         1,      11,       6,Picarro IAEA,       0,       1
   356,   Q-13951,   2022/10/30 14:42:21,           1-11,       2,       -10.371,       -19.349,      -129.640,        -0.109,         19663,      -1,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1667141216.55,         0.238,         0.216,         0.368,         0.176,       134.474,         0.002,         0.002,         2.155,        90.272,        34.239,         1.046,        75.950,         0.937,         0.228,       -0.0000,        0.0000,    0,        41.312,         1,      11,       6,Picarro IAEA,       0,       1
   357,   Q-13951,   2022/10/30 14:51:24,           1-11,       3,       -10.417,       -19.372,      -129.523,        -0.143,         19668,      -1,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1667141754.17,         0.264,         0.249,         0.343,         0.178,       133.086,         0.002,         0.001,         2.220,        90.179,        34.337,         1.052,        76.393,         0.937,         0.365,       -0.0000,        0.0000,    0,        41.312,         1,      11,       6,Picarro IAEA,       0,       1
   358,   Q-13951,   2022/10/30 15:00:26,           1-11,       4,       -10.374,       -19.328,      -129.465,        -0.123,         19643,       0,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1667142300.38,         0.258,         0.242,         0.361,         0.174,       134.441,         0.002,         0.002,         2.163,        90.111,        34.319,         1.042,        75.824,         0.938,         0.236,       -0.0000,        0.0000,    0,        41.375,         1,      11,       6,Picarro IAEA,       0,       1
   359,   Q-13951,   2022/10/30 15:09:28,           1-11,       5,       -10.380,       -19.348,      -129.408,        -0.119,         19668,       0,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1667142838.36,         0.236,         0.236,         0.362,         0.160,       131.297,         0.002,         0.001,         2.188,        90.222,        34.395,         1.045,        75.956,         0.938,         0.295,       -0.0000,        0.0000,    0,        41.312,         1,      11,       6,Picarro IAEA,       0,       1
   360,   Q-13951,   2022/10/30 15:18:30,           1-11,       6,       -10.393,       -19.347,      -129.343,        -0.132,         19670,       0,    1,   W-81919 / GPHSKP_1_11_0 / 208 / 808 /,                                 OH-25 B,                 H2O, 1667143384.68,         0.235,         0.240,         0.369,         0.165,       136.865,         0.002,         0.002,         2.186,        90.192,        34.378,         1.049,        76.314,         0.937,         0.394,        0.0000,       -0.0000,    0,        41.250,         1,      11,       6,Picarro IAEA,       0,       1
   361,   Q-13952,   2022/10/30 15:27:32,           1-12,       1,        -2.501,        -4.647,       -10.960,        -0.045,         19632,      -1,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1667143922.33,         0.237,         0.227,         0.379,         0.163,       131.878,         0.001,        -0.002,         2.214,        90.156,        33.491,         1.082,        78.575,         0.937,         0.194,        0.0000,        0.0000,    0,        41.312,         1,      12,       6,Picarro IAEA,       0,       1
   362,   Q-13952,   2022/10/30 15:36:33,           1-12,       2,        -2.201,        -4.040,        -1.639,        -0.066,         19672,      -1,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1667144468.01,         0.269,         0.245,         0.444,         0.184,       134.652,         0.002,        -0.004,         2.170,        90.204,        33.670,         1.098,        79.267,         0.937,         0.317,        0.0000,       -0.0000,    0,        41.312,         1,      12,       6,Picarro IAEA,       0,       1
   363,   Q-13952,   2022/10/30 15:45:35,           1-12,       3,        -2.076,        -3.831,         0.612,        -0.052,         19660,      -1,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1667145005.94,         0.231,         0.221,         0.369,         0.165,       130.984,         0.002,        -0.002,         2.192,        90.244,        33.789,         1.078,        78.218,         0.936,         0.161,        0.0000,       -0.0000,    0,        41.312,         1,      12,       6,Picarro IAEA,       0,       1
   364,   Q-13952,   2022/10/30 15:54:37,           1-12,       4,        -2.011,        -3.717,         1.886,        -0.047,         19669,       0,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1667145551.28,         0.250,         0.217,         0.354,         0.179,       135.953,         0.001,        -0.002,         2.189,        90.332,        33.540,         1.088,        78.947,         0.937,         0.148,        0.0000,        0.0000,    0,        41.250,         1,      12,       6,Picarro IAEA,       0,       1
   365,   Q-13952,   2022/10/30 16:03:38,           1-12,       5,        -1.952,        -3.608,         2.680,        -0.046,         19671,       0,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1667146092.53,         0.247,         0.242,         0.410,         0.182,       136.841,         0.002,        -0.002,         2.178,        90.350,        33.844,         1.077,        78.017,         0.937,         0.127,        0.0000,       -0.0000,    0,        41.250,         1,      12,       6,Picarro IAEA,       0,       1
   366,   Q-13952,   2022/10/30 16:12:39,           1-12,       6,        -1.921,        -3.534,         3.400,        -0.054,         19647,       0,    1,   W-81934 / GPHSKP_1_12_0 / 208 / 808 /,                                 OH-29 C,                 H2O, 1667146633.62,         0.220,         0.224,         0.373,         0.153,       133.852,         0.002,        -0.001,         2.159,        90.196,        33.570,         1.086,        78.826,         0.938,         0.203,        0.0000,        0.0000,    0,        41.250,         1,      12,       6,Picarro IAEA,       0,       1
   367,   Q-13953,   2022/10/30 16:21:40,           1-13,       1,       -12.310,       -22.850,      -150.052,        -0.182,         19650,      -1,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1667147174.90,         0.260,         0.257,         0.459,         0.173,       135.410,         0.002,         0.005,         2.170,        90.072,        34.455,         1.047,        75.682,         0.937,         0.336,        0.0000,        0.0000,    0,        41.312,         1,      13,       6,Picarro IAEA,       0,       1
   368,   Q-13953,   2022/10/30 16:30:42,           1-13,       2,       -12.721,       -23.659,      -161.523,        -0.161,         19749,      -1,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1667147716.47,         0.261,         0.244,         0.498,         0.183,       137.458,         0.002,         0.006,         2.212,        90.565,        34.629,         1.052,        76.249,         0.937,         0.406,        0.0000,       -0.0000,    0,        41.250,         1,      13,       6,Picarro IAEA,       0,       1
   369,   Q-13953,   2022/10/30 16:39:44,           1-13,       3,       -12.844,       -23.890,      -164.446,        -0.160,         19641,      -1,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1667148254.44,         0.257,         0.261,         0.460,         0.181,       132.064,         0.003,         0.006,         2.219,        90.027,        34.341,         1.047,        75.840,         0.937,         0.387,       -0.0000,        0.0000,    0,        41.250,         1,      13,       6,Picarro IAEA,       0,       1
   370,   Q-13953,   2022/10/30 16:48:45,           1-13,       4,       -12.926,       -24.032,      -165.703,        -0.167,         19701,       0,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1667148799.59,         0.246,         0.245,         0.484,         0.170,       135.641,         0.002,         0.006,         2.180,        90.266,        34.619,         1.052,        76.117,         0.936,         0.489,        0.0000,        0.0000,    0,        41.188,         1,      13,       6,Picarro IAEA,       0,       1
   371,   Q-13953,   2022/10/30 16:57:47,           1-13,       5,       -12.964,       -24.117,      -166.742,        -0.159,         19687,       0,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1667149337.13,         0.234,         0.251,         0.433,         0.160,       132.563,         0.002,         0.005,         2.233,        90.309,        34.605,         1.033,        75.315,         0.936,         0.260,       -0.0000,        0.0000,    0,        41.250,         1,      13,       6,Picarro IAEA,       0,       1
   372,   Q-13953,   2022/10/30 17:06:48,           1-13,       6,       -12.990,       -24.181,      -167.334,        -0.150,         19662,       0,    1,   W-81916 / GPHSKP_1_13_0 / 208 / 808 /,                               WICO 03 A,                 H2O, 1667149878.47,         0.238,         0.232,         0.390,         0.168,       131.484,         0.002,         0.004,         2.206,        90.111,        34.696,         1.033,        75.115,         0.936,         0.385,       -0.0000,        0.0000,    0,        41.312,         1,      13,       6,Picarro IAEA,       0,       1
   373,   Q-13954,   2022/10/30 17:15:50,           1-14,       1,        -7.042,         1.255,        34.178,        -7.729,         19667,      -1,    1,   W-81918 / GPHSKP_1_14_0 / 208 / 808 /,                               WICO 07 A,                 H2O, 1667150420.75,         0.235,         0.215,         0.524,         0.163,       131.973,         0.001,        -0.004,         2.193,        90.275,        33.441,         1.101,        79.707,         0.936,         0.152,       -0.0000,        0.0000,    0,        41.312,         1,      14,       6,Picarro IAEA,       0,       1
   374,   Q-13954,   2022/10/30 17:24:52,           1-14,       2,        -6.760,         2.352,        49.517,        -8.023,         19645,      -1,    1,   W-81918 / GPHSKP_1_14_0 / 208 / 808 /,                               WICO 07 A,                 H2O, 1667150966.21,         0.244,         0.214,         0.538,         0.180,       135.089,         0.001,        -0.006,         2.164,        90.194,        33.347,         1.103,        79.790,         0.937,         0.186,       -0.0000,       -0.0000,    0,        41.312,         1,      14,       6,Picarro IAEA,       0,       1
   375,   Q-13954,   2022/10/30 17:33:53,           1-14,       3,        -6.695,         2.668,        53.142,        -8.124,         19680,      -1,    1,   W-81918 / GPHSKP_1_14_0 / 208 / 808 /,                               WICO 07 A,                 H2O, 1667151503.57,         0.226,         0.209,         0.459,         0.170,       131.162,         0.002,        -0.004,         2.189,        90.426,        33.274,         1.107,        80.114,         0.937,         0.142,        0.0000,        0.0000,    0,        41.312,         1,      14,       6,Picarro IAEA,       0,       1
   376,   Q-13954,   2022/10/30 17:42:55,           1-14,       4,        -6.657,         2.872,        55.105,        -8.193,         19673,       0,    1,   W-81918 / GPHSKP_1_14_0 / 208 / 808 /,                               WICO 07 A,                 H2O, 1667152045.27,         0.253,         0.232,         0.427,         0.175,       130.413,         0.002,        -0.003,         2.197,        90.403,        33.306,         1.096,        79.845,         0.937,         0.114,       -0.0000,        0.0000,    0,        41.312,         1,      14,       6,Picarro IAEA,       0,       1
   377,   Q-13954,   2022/10/30 17:51:58,           1-14,       5,        -6.690,         2.943,        56.308,        -8.264,         19614,       0,    1,   W-81918 / GPHSKP_1_14_0 / 208 / 808 /,                               WICO 07 A,                 H2O, 1667152588.77,         0.259,         0.223,         0.404,         0.184,       133.100,         0.001,        -0.003,         2.211,        90.008,        33.390,         1.092,        79.447,         0.937,         0.091,       -0.0000,        0.0000,    0,        41.312,         1,      14,       6,Picarro IAEA,       0,       1
   378,   Q-13954,   2022/10/30 18:00:59,           1-14,       6,        -6.648,         3.036,        57.145,        -8.270,         19609,       0,    1,   W-81918 / GPHSKP_1_14_0 / 208 / 808 /,                               WICO 07 A,                 H2O, 1667153133.89,         0.262,         0.218,         0.373,         0.196,       135.309,         0.002,        -0.002,         2.171,        90.006,        33.251,         1.103,        79.668,         0.935,         0.151,        0.0000,        0.0000,    0,        41.312,         1,      14,       6,Picarro IAEA,       0,       1
   379,   Q-13955,   2022/10/30 18:10:01,           1-15,       1,        -6.647,         3.111,        57.863,        -8.309,         19715,      -1,    1,   W-81940 / GPHSKP_1_15_0 / 208 / 808 /,                               WICO 07 C,                 H2O, 1667153675.04,         0.263,         0.239,         0.402,         0.182,       134.694,         0.002,        -0.002,         2.162,        90.561,        33.453,         1.106,        80.104,         0.936,         0.195,       -0.0000,        0.0000,    0,        41.312,         1,      15,       6,Picarro IAEA,       0,       1
   380,   Q-13955,   2022/10/30 18:19:02,           1-15,       2,        -6.614,         3.152,        58.305,        -8.298,         19644,      -1,    1,   W-81940 / GPHSKP_1_15_0 / 208 / 808 /,                               WICO 07 C,                 H2O, 1667154217.39,         0.248,         0.240,         0.401,         0.175,       135.158,         0.002,         0.001,         2.174,        90.240,        33.227,         1.100,        79.842,         0.937,         0.088,       -0.0000,        0.0000,    0,        41.250,         1,      15,       6,Picarro IAEA,       0,       1
   381,   Q-13955,   2022/10/30 18:28:04,           1-15,       3,        -6.588,         3.238,        58.667,        -8.317,         19638,      -1,    1,   W-81940 / GPHSKP_1_15_0 / 208 / 808 /,                               WICO 07 C,                 H2O, 1667154754.83,         0.249,         0.241,         0.364,         0.174,       132.243,         0.002,        -0.001,         2.214,        90.203,        33.215,         1.101,        79.897,         0.936,         0.087,        0.0000,       -0.0000,    0,        41.250,         1,      15,       6,Picarro IAEA,       0,       1
   382,   Q-13955,   2022/10/30 18:37:06,           1-15,       4,        -6.621,         3.212,        59.082,        -8.337,         19680,       0,    1,   W-81940 / GPHSKP_1_15_0 / 208 / 808 /,                               WICO 07 C,                 H2O, 1667155300.27,         0.248,         0.252,         0.403,         0.168,       136.053,         0.002,        -0.001,         2.176,        90.337,        33.319,         1.111,        80.394,         0.937,         0.232,       -0.0000,       -0.0000,    0,        41.312,         1,      15,       6,Picarro IAEA,       0,       1
   383,   Q-13955,   2022/10/30 18:46:08,           1-15,       5,        -6.579,         3.261,        59.278,        -8.320,         19639,       0,    1,   W-81940 / GPHSKP_1_15_0 / 208 / 808 /,                               WICO 07 C,                 H2O, 1667155842.38,         0.255,         0.244,         0.390,         0.174,       134.352,         0.002,        -0.001,         2.151,        90.192,        33.289,         1.103,        79.748,         0.936,         0.113,       -0.0000,        0.0000,    0,        41.250,         1,      15,       6,Picarro IAEA,       0,       1
   384,   Q-13955,   2022/10/30 18:55:09,           1-15,       6,        -6.586,         3.283,        59.432,        -8.339,         19705,       0,    1,   W-81940 / GPHSKP_1_15_0 / 208 / 808 /,                               WICO 07 C,                 H2O, 1667156383.91,         0.242,         0.228,         0.359,         0.171,       134.012,         0.002,        -0.000,         2.157,        90.604,        33.493,         1.090,        79.424,         0.937,         0.004,       -0.0000,        0.0000,    0,        41.312,         1,      15,       6,Picarro IAEA,       0,       1
   385,   Q-13956,   2022/10/30 19:04:11,           1-16,       1,        -7.078,        -9.203,       -34.161,        -2.221,         19655,      -1,    1,   W-81922 / GPHSKP_1_16_0 / 208 / 808 /,                                 OH-28 B,                 H2O, 1667156925.46,         0.241,         0.255,         0.402,         0.172,       137.030,         0.002,         0.003,         2.196,        90.170,        33.951,         1.071,        77.738,         0.936,         0.220,       -0.0000,        0.0000,    0,        41.188,         1,      16,       6,Picarro IAEA,       0,       1
   386,   Q-13956,   2022/10/30 19:13:12,           1-16,       2,        -7.095,        -9.698,       -41.290,        -1.975,         19695,      -1,    1,   W-81922 / GPHSKP_1_16_0 / 208 / 808 /,                                 OH-28 B,                 H2O, 1667157462.68,         0.236,         0.245,         0.413,         0.166,       132.049,         0.003,         0.004,         2.198,        90.366,        34.006,         1.071,        78.046,         0.939,         0.217,        0.0000,        0.0000,    0,        41.250,         1,      16,       6,Picarro IAEA,       0,       1
   387,   Q-13956,   2022/10/30 19:22:14,           1-16,       3,        -7.102,        -9.860,       -42.991,        -1.895,         19713,      -1,    1,   W-81922 / GPHSKP_1_16_0 / 208 / 808 /,                                 OH-28 B,                 H2O, 1667158008.40,         0.241,         0.249,         0.384,         0.175,       132.914,         0.002,         0.003,         2.147,        90.437,        34.085,         1.074,        77.994,         0.937,         0.237,       -0.0000,        0.0000,    0,        41.312,         1,      16,       6,Picarro IAEA,       0,       1
   388,   Q-13956,   2022/10/30 19:31:16,           1-16,       4,        -7.074,        -9.943,       -43.962,        -1.823,         19659,       0,    1,   W-81922 / GPHSKP_1_16_0 / 208 / 808 /,                                 OH-28 B,                 H2O, 1667158546.30,         0.265,         0.273,         0.385,         0.182,       131.537,         0.002,         0.003,         2.190,        90.209,        33.810,         1.080,        78.121,         0.938,         0.241,        0.0000,        0.0000,    0,        41.250,         1,      16,       6,Picarro IAEA,       0,       1
   389,   Q-13956,   2022/10/30 19:40:18,           1-16,       5,        -7.092,       -10.023,       -44.544,        -1.799,         19670,       0,    1,   W-81922 / GPHSKP_1_16_0 / 208 / 808 /,                                 OH-28 B,                 H2O, 1667159092.03,         0.259,         0.237,         0.388,         0.177,       134.733,         0.002,         0.003,         2.161,        90.246,        33.956,         1.076,        77.912,         0.937,         0.290,       -0.0000,        0.0000,    0,        41.188,         1,      16,       6,Picarro IAEA,       0,       1
   390,   Q-13956,   2022/10/30 19:49:20,           1-16,       6,        -7.130,       -10.115,       -44.887,        -1.788,         19731,       0,    1,   W-81922 / GPHSKP_1_16_0 / 208 / 808 /,                                 OH-28 B,                 H2O, 1667159634.43,         0.280,         0.251,         0.370,         0.195,       134.891,         0.002,         0.002,         2.156,        90.498,        34.004,         1.088,        78.590,         0.936,         0.343,       -0.0000,       -0.0000,    0,        41.188,         1,      16,       6,Picarro IAEA,       0,       1
   391,   Q-13957,   2022/10/30 19:58:21,           1-17,       1,        -2.832,        -4.883,       -10.582,        -0.251,         19689,      -1,    1,     W-100 / GPHSKP_1_17_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667160171.02,         0.243,         0.223,         0.364,         0.176,       133.411,         0.002,         0.002,         2.222,        90.382,        33.699,         1.083,        78.789,         0.936,         0.167,        0.0000,        0.0000,    0,        41.250,         1,      17,       6,Picarro IAEA,       0,       1
   392,   Q-13957,   2022/10/30 20:07:22,           1-17,       2,        -2.648,        -4.665,        -8.101,        -0.182,         19715,      -1,    1,     W-100 / GPHSKP_1_17_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667160716.76,         0.235,         0.227,         0.326,         0.167,       135.145,         0.002,         0.000,         2.157,        90.530,        33.725,         1.087,        78.943,         0.938,         0.207,        0.0000,        0.0000,    0,        41.250,         1,      17,       6,Picarro IAEA,       0,       1
